Index,Output,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,,,,,
853,1,13.26079792,3.912,199.00,1.47,760,5478,4.354,1.053,285.0361,45.07106,,,,,
854,0,1.061932545,2.1429,134.00,2.29,2508,6134,3.975,1.851,288.90253,44.632992,,,,,
855,1,127.8334997,10.914,1830.00,9.46,554,6505,3.973,2.17,291.02014,39.22068,,,,,
856,1,10.21864532,3.802,445.00,2.33,920,6100,4.376,1.083,296.35867,39.115189,,,,,
857,1,15.573637,5.326,468.00,2.94,799,6100,4.376,1.083,296.35867,39.115189,,,,,
858,1,40.1015561,5.246,550.00,2.92,583,6100,4.376,1.083,296.35867,39.115189,,,,,
859,1,4.45814897,2.867,188.00,1.61,1212,6100,4.376,1.083,296.35867,39.115189,,,,,
860,0,5.663621501,1.2968,1230.00,2.47,774,4917,4.601,0.723,284.79102,45.228989,,,,,
861,1,6.230335,1.6493,1450.00,3.7,875,5477,4.557,0.865,284.20966,45.25808,,,,,
862,1,12.49340725,2.2614,716.00,2.2,649,5207,4.561,0.795,291.02185,37.769791,,,,,
863,1,6.62643441,3.1752,815.00,2.54,895,5616,4.529,0.903,287.392,46.059311,,,,,
864,1,3.70122061,2.523,327.00,1.62,1087,5616,4.529,0.903,287.392,46.059311,,,,,
865,1,6.247030799,1.4848,1500.00,1.89,512,3821,4.764,0.487,299.6777,45.972328,,,,,
866,1,13.73474071,2.769,746.00,2.71,634,5196,4.524,0.772,286.91711,38.872219,,,,,
867,1,700.0029822,7.6525,3250.00,6.43,238,6487,4.397,1.118,293.61877,39.022572,,,,,
868,1,272.0868353,2.7145,5570.00,5.95,251,5587,4.548,0.791,288.31436,38.693291,,,,,
869,1,14.55387488,6.973,320.00,3.45,939,6143,4.177,1.507,293.59583,39.02948,,,,,
870,0,0.895277575,2.711,535.00,9.27,4253,8040,3.707,3.325,298.34421,45.40992,,,,,
871,1,81.0637895,3.001,476.00,3.01,511,6198,4.237,1.324,300.51712,44.38158,,,,,
872,1,24.8056775,6.148,624.00,2.16,588,5600,4.455,0.872,284.67728,44.79768,,,,,
873,1,13.02493307,4.5706,778.00,2.88,786,5657,4.364,1.046,297.11511,41.909142,,,,,
874,1,44.3471936,6.43,792.00,2.45,484,5600,4.455,0.872,284.67728,44.79768,,,,,
875,1,9.2207691,4.907,140.00,1.02,817,5600,4.455,0.872,284.67728,44.79768,,,,,
876,1,13.6396648,5.425,163.00,1.1,717,5600,4.455,0.872,284.67728,44.79768,,,,,
877,1,1.922799706,1.8604,260.00,1.28,1215,5194,4.559,0.815,285.61746,39.379532,,,,,
878,1,3.222975318,2.9247,233.00,1.47,1239,5823,4.427,0.96,292.27612,39.550179,,,,,
879,1,42.0370662,6.282,267.00,1.66,527,5823,4.427,0.96,292.27612,39.550179,,,,,
880,1,21.0112068,4.507,164.00,1.4,663,5823,4.427,0.96,292.27612,39.550179,,,,,
881,1,4.16811839,2.8084,263.00,2.28,1277,5689,4.202,1.313,284.58255,39.220211,,,,,
882,1,5.82348911,2.2441,889.00,3,955,5774,4.526,0.864,285.96786,45.739071,,,,,
883,1,8.75059775,2.8288,882.00,2.27,682,4942,4.599,0.779,295.76083,45.45739,,,,,
884,0,9.41475056,4.736,483.00,19.33,962,6406,4.436,1.033,293.17416,45.521229,,,,,
885,0,0.56669006,2.1674,105.00,1.52,2955,6899,4.273,1.386,294.79001,45.391621,,,,,
886,1,7.13969705,3.981,513.00,2.24,965,6014,4.486,0.993,295.92609,45.383862,,,,,
887,1,18.75470238,3.0331,995.00,1.67,382,3976,4.721,0.54,290.47995,45.6007,,,,,
888,0,3.00363219,3.732,101.00,1.43,1571,6309,4.217,1.32,293.64841,38.976021,,,,,
889,1,11.30123036,4.022,277.00,1.85,852,5730,4.34,1.122,292.00681,38.820728,,,,,
890,0,0.796722833,2.4551,107.00,1.44,2401,5959,4.121,1.334,294.35049,38.602131,,,,,
891,1,4.24153629,2.971,188.00,1.44,1177,5776,4.34,1.047,295.21664,38.77433,,,,,
892,1,17.32419108,8.045,241.00,3.14,964,5968,3.972,1.857,286.58316,39.077202,,,,,
893,1,14.37457572,4.7892,336.00,1.94,779,5768,4.358,1.067,293.37225,44.785141,,,,,
894,1,9.65188331,4.296,103.00,1.08,890,5768,4.358,1.067,293.37225,44.785141,,,,,
895,0,6.0990118,3.6112,228.00,3.16,1374,5743,3.881,1.971,296.71735,44.579659,,,,,
896,1,49.4781446,2.493,497.00,1.88,462,5776,4.554,0.849,286.96683,44.992489,,,,,
897,1,30.8639476,8.864,257.00,3.01,743,5977,4.08,1.571,293.22995,45.05331,,,,,
898,1,2.403640701,1.4012,74.90,1.24,1489,5881,4.315,1.171,297.71185,45.261921,,,,,
899,0,2.90060781,2.563,125.00,1.58,1645,6547,4.241,1.371,296.43408,39.444069,,,,,
900,1,4.51436096,3.0083,231.00,1.84,1231,5940,4.306,1.215,290.47742,39.73201,,,,,
901,1,3.77359871,2.7282,176.00,1.29,1270,6224,4.404,0.969,294.7699,39.39851,,,,,
902,1,8.18182189,2.4566,300.00,1.77,981,6224,4.404,0.969,294.7699,39.39851,,,,,
903,1,13.32389352,3.2208,781.00,1.26,378,3751,4.813,0.45,287.05453,45.18037,,,,,
904,1,4.919584997,4.1988,426.00,2.86,1312,6236,4.246,1.378,294.4639,49.765041,,,,,
905,1,11.41911886,5.135,509.00,3.32,921,6311,4.398,1.172,283.57422,45.734798,,,,,
906,1,11.36113254,4.1886,570.00,2.6,869,6244,4.46,1.009,287.45279,45.704399,,,,,
907,0,1.3866358,4.77,70.10,0.72,1503,5693,4.551,0.856,285.98865,45.377811,,,,,
908,1,14.53410833,3.3094,511.00,1.36,420,3957,4.693,0.553,290.29456,45.56461,,,,,
909,1,33.0063185,7.118,278.00,3.13,778,5968,3.972,1.857,286.58316,39.077202,,,,,
910,1,11.13127159,4.2372,211.00,2.06,952,5800,4.202,1.435,288.1337,38.99688,,,,,
911,0,3.47143963,3.663,99.80,1.19,1358,6341,4.409,1.111,290.86142,38.641129,,,,,
912,1,29.6193891,4.9595,315.00,1.74,580,5618,4.401,0.996,291.01904,38.54557,,,,,
913,0,3.50376155,3.16,421.00,2.39,878,5767,4.438,1,290.66681,38.568329,,,,,
914,1,8.925079516,2.6766,978.00,2.36,628,4728,4.628,0.693,287.99789,50.944328,,,,,
915,1,8.0922105,5.7696,65.30,1.44,1089,5774,4.106,1.395,296.00711,44.853474,,,,,
916,0,3.117087797,3.06941,12200.00,88.51,1842,6338,3.973,2.046,283.31592,48.404873,,,,,
917,1,22.687155,5.4921,960.00,3.2,653,5657,4.364,1.046,297.11511,41.909142,,,,,
918,0,0.937406378,1.9515,5080.00,7.09,1659,5480,4.529,0.843,291.63699,47.83234,,,,,
919,0,0.668483615,2.0909,2900.00,29.53,1832,5546,4.575,0.81,298.25803,48.217361,,,,,
920,0,4.429633087,3.0257,6120.00,32.12,950,5344,4.545,0.809,282.23273,48.271198,,,,,
921,0,1.544927524,1.0134,139.00,1.39,1824,6309,4.34,1.132,294.18967,39.617119,,,,,
922,1,4.48758768,2.874,112.00,1.37,1305,6060,4.227,1.257,284.86014,39.240551,,,,,
923,0,0.323021692,2.3442,47100.00,46.4,2545,5458,4.381,0.972,292.63,42.829338,,,,,
924,0,4.70818628,3.278,56500.00,42.99,1046,5868,4.53,0.894,291.61008,42.759762,,,,,
925,0,14.40585744,5.48509,30400.00,23.42,888,5945,4.196,1.346,293.02036,42.508835,,,,,
926,0,7.702374154,3.8459,18400.00,225.25,825,5598,4.565,0.83,292.7399,42.359402,,,,,
927,1,16.56062577,2.611,701.00,2.94,701,5818,4.436,0.855,285.24667,45.950191,,,,,
928,1,15.74958583,4.6672,660.00,2.77,777,6191,4.454,1.025,285.43552,45.976021,,,,,
929,1,37.8145252,9.109,413.00,3.04,626,5988,4.278,1.314,291.07468,45.24258,,,,,
930,1,12.64504291,9.117,200.00,1.55,741,5607,4.447,0.886,285.34583,45.367779,,,,,
931,1,21.5262958,8.392,190.00,1.36,621,5607,4.447,0.886,285.34583,45.367779,,,,,
932,1,33.8845825,6.538,224.00,1.74,533,5607,4.447,0.886,285.34583,45.367779,,,,,
933,1,6.40087137,2.5561,134.00,1.91,1109,5426,4.107,1.421,287.30786,39.14473,,,,,
934,1,30.1599411,7.874,176.00,4.54,836,5010,3.62,3.051,290.10718,38.702229,,,,,
935,1,51.0771048,11.233,142.00,3.66,702,5010,3.62,3.051,290.10718,38.702229,,,,,
936,0,4.2856756,4.059,31.40,2.13,1790,5055,3.443,3.733,292.4968,39.193169,,,,,
937,0,7.388833611,5.62857,13100.00,10.66,877,5845,4.558,0.838,293.8129,42.04871,,,,,
938,0,2.698021895,23.192,6720.00,52.51,1582,6568,4.36,1.211,291.98694,42.037651,,,,,
939,1,117.931108,5.8796,8510.00,10.36,418,6392,4.425,1.072,289.02017,48.119808,,,,,
940,0,4.887806806,2.4078,4680.00,5.71,918,5284,4.523,0.812,297.71039,48.083832,,,,,
941,0,11.97360504,4.3117,3820.00,38.2,820,6146,4.497,0.943,296.71634,48.211262,,,,,
942,0,1.231364189,5.8574,1100.00,5.39,1707,5897,4.429,0.891,290.29385,47.96759,,,,,
943,0,2.102416517,1.7684,1500.00,29.29,1435,5999,4.494,0.959,294.0217,48.390419,,,,,
944,0,11.7031093,2.0467,4200.00,37.3,811,6014,4.494,0.958,296.93268,48.266491,,,,,
945,0,13.73808249,3.354,661.00,3.84,912,6375,4.292,1.178,298.18362,42.01313,,,,,
946,0,16.66216657,3.8762,27400.00,843.45,834,6440,4.38,1.169,286.30026,42.374828,,,,,
947,0,0.752159702,2.3621,3430.00,43.73,2224,5916,4.296,1.175,297.10837,42.751663,,,,,
948,0,4.81886153,6.223,1320.00,2.96,803,5030,4.658,0.651,294.09109,42.491459,,,,,
949,1,125.8654019,9.0191,12400.00,12.37,394,5933,4.342,1.115,297.46533,42.882839,,,,,
950,1,34.5439452,3.482,430.00,2.67,607,5933,4.342,1.115,297.46533,42.882839,,,,,
951,1,10.74241765,6.0633,415.00,3.06,1008,5761,4.091,1.518,294.21893,49.479221,,,,,
952,0,4.02378908,3.237,32.10,2.24,2504,7516,3.651,3.685,301.26144,45.104893,,,,,
953,0,0.312941621,2.0646,35300.00,58.02,3151,6286,4.312,1.188,293.38153,48.82476,,,,,
954,0,2.495780169,4.2721,25100.00,15.75,1408,6039,4.426,0.992,296.50739,49.457291,,,,,
955,0,8.428090255,1.881,11400.00,517.43,817,5761,4.573,0.805,284.98886,49.62606,,,,,
956,0,8.344104633,1.8014,9700.00,836.31,785,5447,4.559,0.838,298.76062,48.600182,,,,,
957,1,1.714274727,2.06728,28500.00,25,827,3874,4.715,0.535,295.62222,42.09288,,,,,
958,0,137.759605,9.1713,83300.00,49.52,396,5323,4.085,1.452,295.86691,42.062672,,,,,
959,0,2.155278342,2.1064,20700.00,16.89,1272,5665,4.568,0.82,297.70712,42.047371,,,,,
960,0,3.661326482,2.5714,17800.00,12.07,1023,5319,4.501,0.798,298.09171,41.794128,,,,,
961,1,4.75400072,2.5394,749.00,2,775,4728,4.628,0.693,287.99789,50.944328,,,,,
962,0,0.76973817,2.5,421.00,2.39,878,5767,4.438,1,288.03989,41.818359,,,,,
963,0,165.739861,24.9393,7340.00,57.54,692,5019,2.99,6.836,298.94815,41.812149,,,,,
964,0,9.08937826,6.255,780.00,5.35,1104,6739,4.332,1.275,297.116,47.737949,,,,,
965,1,3.234699282,3.59385,10600.00,13.06,1356,5640,4.236,1.291,296.83725,48.239944,,,,,
966,1,31.99552485,4.2817,1380.00,4.12,582,5657,4.364,1.046,297.11511,41.909142,,,,,
967,0,1.577800747,2.1626,698.00,31.24,1513,6089,4.566,0.802,292.08905,47.929642,,,,,
968,0,2.380862632,4.20416,32600.00,21.65,1480,5821,4.297,1.129,289.79077,48.448139,,,,,
969,0,1.752567456,5.4993,607.00,26.56,1502,5739,4.433,0.996,298.80545,42.39584,,,,,
970,1,51.92920654,5.2637,3430.00,8.49,574,5671,4.128,1.442,294.96606,42.708569,,,,,
971,1,384.0257068,14.56,421.00,2.39,878,5767,4.438,1,292.1199,42.931679,,,,,
972,1,3.014330766,2.4747,975.00,2.87,1124,5209,4.446,0.953,298.45953,42.187431,,,,,
973,1,5.644914154,2.2599,1400.00,2.66,744,4769,4.622,0.714,295.8255,42.94339,,,,,
974,1,3.105507835,1.7458,905.00,2.68,980,4989,4.585,0.791,287.05173,40.211552,,,,,
975,0,1.336109338,1.7419,2200.00,35.19,1727,6119,4.46,0.967,285.41196,48.725231,,,,,
976,1,13.35151248,3.6045,3310.00,4.44,585,4843,4.562,0.754,290.1127,48.577782,,,,,
977,1,1693.663623,22.604,9520.00,10.23,157,5923,4.445,1.021,287.65045,49.156052,,,,,
978,1,5.841636615,1.8734,1340.00,1.38,446,3526,4.866,0.383,286.54001,49.437328,,,,,
979,1,19.85029495,2.8407,1610.00,1.52,297,3526,4.866,0.383,286.54001,49.437328,,,,,
980,1,15.27443889,6.0765,207.00,2.17,896,5761,4.091,1.518,294.21893,49.479221,,,,,
981,0,22.34293693,7.0813,2690.00,2.92,399,4260,4.663,0.58,297.33563,41.89048,,,,,
982,0,119.4081716,9.3537,18600.00,16.26,328,5316,4.477,0.872,281.74261,42.123081,,,,,
983,0,1.171536413,1.5878,1130.00,7.12,2387,7021,4.275,1.485,297.88437,41.931252,,,,,
984,0,0.973547911,2.2858,436.00,11.52,1814,6084,4.542,0.863,298.79498,41.759769,,,,,
985,0,3.053563251,3.2551,508.00,21.79,1171,5764,4.548,0.863,298.13525,41.95105,,,,,
986,0,1.031096352,2.781,265.00,2.36,2020,6371,4.426,1.072,296.14877,47.934872,,,,,
987,1,11.00817635,2.013,1460.00,2.15,488,4141,4.684,0.582,293.61371,47.839001,,,,,
988,1,92.7495777,5.506,1110.00,1.87,240,4141,4.684,0.582,293.61371,47.839001,,,,,
989,1,52.5008645,14.9066,947.00,12.41,812,4976,3.331,4.157,293.2822,48.2859,,,,,
990,1,0.63133171,1.1487,435.00,1.2,1322,4441,4.71,0.53,291.59409,48.44561,,,,,
991,1,12.69905011,2.9899,797.00,2.62,686,5291,4.489,0.882,293.14648,47.729649,,,,,
992,1,8.74292005,2.6277,780.00,1.92,643,4769,4.622,0.714,295.8255,42.94339,,,,,
993,1,3.64830183,1.9985,372.00,1.33,860,4769,4.622,0.714,295.8255,42.94339,,,,,
994,1,2.345863002,1.6795,317.00,1.23,997,4769,4.622,0.714,295.8255,42.94339,,,,,
995,1,37.1011418,5.5556,1360.00,3.19,532,5986,4.527,0.85,291.02069,42.46244,,,,,
996,1,104.8205868,4.4794,3920.00,6.45,376,5986,4.527,0.85,291.02069,42.46244,,,,,
997,1,10.8644095,1.853,749.00,1.14,363,3526,4.866,0.383,286.54001,49.437328,,,,,
998,1,124.4197175,3.7197,4110.00,10.3,416,5066,3.974,1.659,284.25131,48.809608,,,,,
999,1,1.219568047,1.5681,495.00,1.51,1252,4838,4.625,0.701,292.32858,49.653542,,,,,
1000,1,2.05388477,2.1635,547.00,2.74,1523,5632,4.282,1.176,296.32199,48.971481,,,,,
1001,1,38.86848956,6.0573,1000.00,2.81,509,5618,4.46,0.897,283.20917,48.777641,,,,,
1002,1,35.7353616,8.491,779.00,5.47,774,6366,4.045,1.697,287.3912,42.194832,,,,,
1003,1,12.30971679,6.74,396.00,3.82,1104,6366,4.045,1.697,287.3912,42.194832,,,,,
1004,1,54.4205407,8.559,598.00,3.2,574,6781,4.422,1.067,287.3912,42.194832,,,,,
1005,0,30.00908916,3.15,421.00,2.39,878,5767,4.438,1,298.74423,46.83009,,,,,
1006,0,14.32407216,4.6577,2050.00,38.86,782,6022,4.453,1.039,294.58929,41.944382,,,,,
1007,1,27.07237655,6.9592,514.00,2.18,605,5936,4.501,0.965,297.20895,41.781712,,,,,
1008,1,37.5142128,5.303,935.00,2.68,478,5291,4.489,0.882,293.14648,47.729649,,,,,
1009,1,55.6391882,7.316,853.00,3.13,478,5949,4.493,0.962,289.08365,48.018131,,,,,
1010,1,46.6856205,6.3794,589.00,2.52,513,5657,4.364,1.046,297.11511,41.909142,,,,,
1011,1,34.2966363,19.718,697.00,3.29,584,5490,4.263,1.167,294.23007,48.204479,,,,,
1012,1,4.59726613,2.909,313.00,1.69,1105,5999,4.494,0.959,296.61487,48.082642,,,,,
1013,1,9.97716876,5.908,253.00,2.53,1028,5557,4.037,1.616,297.79691,39.921371,,,,,
1014,1,3.02168007,2.8264,172.00,1.31,1332,6201,4.472,0.989,288.82291,40.38905,,,,,
1015,0,30.8825387,5.3737,24000.00,15.4,593,6014,4.486,0.993,288.72949,42.55088,,,,,
1016,0,72.4914068,3.612,1060.00,15.33,700,5754,3.639,2.758,299.2475,46.951908,,,,,
1017,0,4.93913074,1.362,383.00,24.03,1182,5956,4.324,1.17,291.23883,40.163509,,,,,
1018,1,2.240486703,1.3988,436.00,1.22,837,4198,4.689,0.574,290.82602,44.184109,,,,,
1019,1,105.0145774,7.426,296.00,2.29,406,5868,4.363,1.042,294.27728,46.675282,,,,,
1020,1,4.88084456,2.5574,343.00,1.55,879,4929,4.481,0.861,295.02167,46.619221,,,,,
1021,1,10.56137217,3.2645,238.00,2.43,867,5610,4.316,1.171,293.57776,46.73634,,,,,
1022,1,67.6690554,9.556,961.00,3.39,495,6127,4.356,1.08,294.16882,46.714611,,,,,
1023,1,3.949627144,1.5485,807.00,2.32,966,5155,4.523,0.836,292.35394,46.22628,,,,,
1024,1,16.00460392,3.9475,832.00,2.24,583,5180,4.597,0.769,288.23666,46.605919,,,,,
1025,0,3.55650737,8.545,294.00,3.05,1405,4951,3.876,1.843,297.12186,46.221909,,,,,
1026,1,3.148661555,2.1978,551.00,2.15,1097,5258,4.458,0.873,297.77927,46.492741,,,,,
1027,0,0.70544824,2.9423,462.00,20.03,1868,5717,4.564,0.826,289.95078,50.657249,,,,,
1028,1,3.295701024,1.8268,1750.00,2.81,875,4723,4.628,0.691,294.44177,40.55759,,,,,
1029,1,9.65349016,2.9029,1310.00,2.41,611,4723,4.628,0.691,294.44177,40.55759,,,,,
1030,1,5.315954488,1.1165,966.00,2.33,746,4723,4.628,0.691,294.44177,40.55759,,,,,
1031,1,10.04556377,3.2027,671.00,2.19,766,5632,4.554,0.853,284.39429,46.249081,,,,,
1032,1,1.499144441,1.4259,259.00,1.09,1137,4723,4.628,0.691,294.44177,40.55759,,,,,
1033,1,5.082748362,1.7732,277.00,1.4,928,5430,4.555,0.858,290.05112,46.713371,,,,,
1034,0,5.00673576,1.9398,191.00,2,1324,6116,4.158,1.383,298.96255,40.630661,,,,,
1035,1,9.17617167,4.2642,207.00,1.66,960,5903,4.3,1.156,282.06128,47.085491,,,,,
1036,1,19.7383992,4.894,168.00,1.61,744,5903,4.3,1.156,282.06128,47.085491,,,,,
1037,1,41.6980186,5.7047,441.00,2.03,537,5997,4.466,0.971,291.40555,40.125488,,,,,
1038,1,59.6585348,5.514,1040.00,3.59,393,5243,4.547,0.831,293.64417,46.989761,,,,,
1039,1,52.6298542,6.118,676.00,3.68,544,5339,4.096,1.433,294.78915,46.98399,,,,,
1040,1,10.29099413,4.28889,9660.00,13.43,996,5803,4.134,1.373,288.25458,43.704868,,,,,
1041,1,14.8783945,7.491,323.00,1.63,692,5822,4.557,0.837,293.8656,47.026829,,,,,
1042,1,59.6222627,6.888,993.00,3.63,486,6108,4.471,0.997,294.2413,47.275982,,,,,
1043,0,4.9883873,9.059,508.00,3.28,1236,6418,4.395,1.171,296.4418,46.616711,,,,,
1044,1,8.19596647,2.824,793.00,2.04,672,4723,4.557,0.747,295.45715,50.077171,,,,,
1045,1,15.59466045,5.0478,868.00,2.74,718,5900,4.5,0.929,297.66452,43.248959,,,,,
1046,1,56.35407916,3.4449,1040.00,2.59,352,4802,4.582,0.701,296.82291,48.107552,,,,,
1047,0,36.12895451,2.2348,3760.00,53.72,546,5921,4.484,0.912,289.60678,39.938332,,,,,
1048,0,32.50456309,2.4657,7590.00,10.68,591,6132,4.479,0.947,295.04639,46.97459,,,,,
1049,0,1.332560589,4.2427,567.00,1.4,1086,4489,4.662,0.609,295.18561,46.786709,,,,,
1050,1,31.56904354,2.6364,4230.00,11.18,575,5654,4.387,0.998,297.41965,43.876579,,,,,
1051,0,9.08590495,2.0718,2120.00,6.28,861,5931,4.479,0.866,296.03342,40.019611,,,,,
1052,0,0.784512952,2.4623,586.00,25.48,1952,5997,4.522,0.904,299.556,40.456551,,,,,
1053,0,0.883778461,1.6339,120.00,1.09,1934,5975,4.453,0.949,298.3949,40.62891,,,,,
1054,1,2.465024332,1.262,30.70,0.69,1561,6139,4.291,1.194,284.78619,48.423229,,,,,
1055,1,15.86624787,4.25,77.30,1.31,879,6099,4.193,1.308,285.47659,41.632717,,,,,
1056,0,4.288515468,2.2959,3460.00,76.51,1722,6378,3.878,2.002,284.73859,47.169628,,,,,
1057,1,3.797018259,2.2608,14400.00,10.07,982,5167,4.527,0.848,290.35803,40.567741,,,,,
1058,1,1.340596782,1.6484,108.00,1.16,1783,5992,4.385,1.125,295.32251,39.376492,,,,,
1059,1,17.42393582,4.929,771.00,3.29,722,6018,4.46,0.969,294.32635,47.217609,,,,,
1060,1,9.8786461,1.8915,1470.00,1.6,393,3609,4.843,0.422,283.62885,48.391003,,,,,
1061,1,44.96407458,4.981,812.00,2,379,4827,4.615,0.729,294.95511,44.149818,,,,,
1062,1,49.7700907,10.065,3530.00,5.12,455,5774,4.567,0.818,284.27396,41.535019,,,,,
1063,0,12.7319385,4.4157,11400.00,70.11,1145,7238,4.221,1.568,295.21661,50.084332,,,,,
1064,0,0.520222869,1.2216,270.00,1.52,2145,5776,4.527,0.889,297.04651,49.97039,,,,,
1065,1,5.83376197,3.9988,533.00,2.98,1143,6213,4.387,1.195,285.0571,46.320679,,,,,
1066,1,2.42150341,2.965,172.00,1.62,1532,6213,4.387,1.195,285.0571,46.320679,,,,,
1067,1,14.16400071,4.3031,728.00,2.35,694,5440,4.438,0.885,297.72427,43.527431,,,,,
1068,1,0.840594032,1.404,49.80,0.62,1780,5440,4.438,0.885,297.72427,43.527431,,,,,
1069,1,6.20920207,2.637,102.00,0.89,914,5440,4.438,0.885,297.72427,43.527431,,,,,
1070,1,5.48711441,2.93,1330.00,3.24,836,5103,4.562,0.787,299.22433,40.343182,,,,,
1071,1,8.29084167,3.613,1030.00,3.21,728,5103,4.562,0.787,299.22433,40.343182,,,,,
1072,1,3.20539622,2.143,454.00,1.7,1000,5103,4.562,0.787,299.22433,40.343182,,,,,
1073,1,16.73869035,2.398,997.00,2.56,576,5103,4.562,0.787,299.22433,40.343182,,,,,
1074,0,5.093938816,3.93144,25000.00,17.19,1137,6197,4.449,1.035,288.25284,51.417332,,,,,
1075,1,13.93291548,2.6239,132.00,1.66,852,6026,4.321,1.207,289.50635,45.370998,,,,,
1076,1,2.36436762,3.372,28.40,0.82,1752,6250,4.184,1.543,296.04736,42.743011,,,,,
1077,1,20.6654374,3.172,100.00,0.66,487,4830,4.605,0.676,294.99023,39.346378,,,,,
1078,1,20.31047472,5.3357,165.00,2.41,931,6065,3.97,1.877,298.5892,40.75069,,,,,
1079,1,69.8347983,8.262,267.00,3.51,765,7732,4.075,2.022,293.54889,42.888859,,,,,
1080,1,2.53475568,4.5716,463.00,2.02,1218,5662,4.532,0.806,298.11121,41.758331,,,,,
1081,1,2.59488443,1.684,592.00,2.36,1014,4748,4.526,0.797,301.4693,44.159649,,,,,
1082,1,43.3167427,4.995,988.00,2.42,459,5654,4.59,0.774,293.60126,42.379761,,,,,
1083,1,19.18109525,2.424,865.00,1.72,513,5214,4.673,0.587,301.08572,44.380192,,,,,
1084,0,37.59029855,4.3855,19900.00,14.39,573,6147,4.463,1.003,292.87616,48.195309,,,,,
1085,1,31.0033072,5.253,645.00,2.72,616,6090,4.447,1.071,291.26974,42.096039,,,,,
1086,0,3.351556891,2.4005,342.00,1.64,1074,5185,4.442,0.911,295.52521,46.459431,,,,,
1087,1,2.617028373,2.046,499.00,1.57,996,4831,4.568,0.724,290.12231,43.08556,,,,,
1088,0,1.876406096,1.531,434.00,1.57,1192,5198,4.6,0.759,291.23114,50.56702,,,,,
1089,0,6.71425632,3.339,284.00,5.76,1565,6093,3.737,2.623,299.07813,44.293789,,,,,
1090,1,150.2412582,10.849,2380.00,4.6,327,5604,4.451,0.943,287.28531,51.249981,,,,,
1091,1,53.44944498,5.3091,3440.00,5.82,486,5919,4.485,1,291.0838,40.355251,,,,,
1092,0,0.466743525,1.3956,796.00,20.43,2197,5791,4.549,0.856,296.33319,40.896259,,,,,
1093,0,1.727177258,2.081,347.00,1.42,1250,5394,4.622,0.72,299.14142,40.725899,,,,,
1094,1,7.24022418,2.9153,865.00,2.14,716,4955,4.61,0.721,288.53867,40.61615,,,,,
1095,1,4.64622383,2.5137,447.00,1.82,830,4955,4.61,0.721,288.53867,40.61615,,,,,
1096,1,10.29674097,2.7292,1010.00,5.75,1129,6068,4.04,1.797,297.58313,41.952431,,,,,
1097,1,5.93919041,2.285,425.00,3.7,1357,6068,4.04,1.797,297.58313,41.952431,,,,,
1098,1,19.74733983,3.4444,481.00,2.62,754,6243,4.406,1.149,298.39575,42.459751,,,,,
1099,1,30.36044536,6.0134,21100.00,10.99,459,4939,4.541,0.765,284.87997,49.266991,,,,,
1100,1,4.4096675,2.1418,133.00,1.51,1192,5836,4.347,1.166,290.41199,44.89933,,,,,
1101,1,4.16787814,2.2136,168.00,1.07,962,5251,4.541,0.847,291.74838,39.44688,,,,,
1102,1,220.6565125,7.82,421.00,2.39,878,5767,4.438,1,291.65009,42.700779,,,,,
1103,1,11.79161234,3.036,415.00,2.41,857,5619,4.264,1.199,300.9296,44.02879,,,,,
1104,0,20.55848388,1.449,677.00,36.9,624,5578,4.484,0.936,291.41833,42.579819,,,,,
1105,1,26.964501,3.792,602.00,2.2,573,5754,4.534,0.905,294.36673,42.252682,,,,,
1106,1,7.76845639,3.689,218.00,1.35,841,5447,4.481,0.917,293.30023,41.523338,,,,,
1107,0,2.178154348,3.4874,429.00,22.22,1392,5947,4.482,0.881,288.01486,46.348949,,,,,
1108,1,5.03257009,4.213,439.00,2.53,1047,5970,4.521,0.908,282.36349,46.67524,,,,,
1109,1,40.4286676,7.102,916.00,2.92,494,5813,4.561,0.833,289.42459,50.994122,,,,,
1110,1,21.3588236,5.823,640.00,2.52,691,6170,4.472,0.992,295.40253,50.47863,,,,,
1111,1,22.0459163,5.22,805.00,3.05,640,5900,4.509,0.951,294.52713,43.36816,,,,,
1112,0,49.6456235,23.568,858.00,43.41,648,6273,4.129,1.493,295.26349,46.148022,,,,,
1113,1,17.32670445,4.269,800.00,2.23,535,4955,4.61,0.721,288.53867,40.61615,,,,,
1114,1,44.8411168,5.902,1050.00,2.75,390,4955,4.61,0.721,288.53867,40.61615,,,,,
1115,0,1.008917105,1.4577,339.00,1.51,1636,5708,4.578,0.795,297.50385,40.342972,,,,,
1116,1,13.75207851,2.8831,1220.00,2.81,556,4802,4.616,0.699,283.12964,43.888241,,,,,
1117,1,6.33855946,3.4617,722.00,3.31,1034,6108,4.466,1.03,284.96304,43.91301,,,,,
1118,1,11.30507984,3.989,278.00,1.4,744,5705,4.556,0.844,290.25964,45.388409,,,,,
1119,1,4.59489816,3.1381,110.00,1.85,1319,6056,4.217,1.381,290.59207,45.737141,,,,,
1120,1,32.2964275,4.561,472.00,1.9,503,5246,4.47,0.891,290.98331,45.973301,,,,,
1121,1,2.97041801,2.2369,531.00,1.7,991,5068,4.608,0.743,299.05127,47.94928,,,,,
1122,1,9.9824036,1.09,83.90,1.17,966,6273,4.364,1.139,297.90045,48.0947,,,,,
